0.0,0.078125,0.09375,0.09375,0.09375,0.078125,0.09375,0.09375,0.09375,0.09375,0.09375,0.09375
0.09230769230769231,0.0,0.09230769230769231,0.07692307692307693,0.09230769230769231,0.09230769230769231,0.09230769230769231,0.09230769230769231,0.09230769230769231,0.09230769230769231,0.09230769230769231,0.09230769230769231
0.09230769230769231,0.09230769230769231,0.0,0.09230769230769231,0.09230769230769231,0.09230769230769231,0.09230769230769231,0.09230769230769231,0.09230769230769231,0.09230769230769231,0.09230769230769231,0.07692307692307693
0.09090909090909091,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091
0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091
0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091
0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091
0.09230769230769231,0.09230769230769231,0.09230769230769231,0.09230769230769231,0.09230769230769231,0.09230769230769231,0.09230769230769231,0.0,0.09230769230769231,0.09230769230769231,0.07692307692307693,0.09230769230769231
0.08695652173913043,0.08695652173913043,0.08695652173913043,0.08695652173913043,0.10144927536231885,0.10144927536231885,0.08695652173913043,0.08695652173913043,0.0,0.08695652173913043,0.10144927536231885,0.08695652173913043
0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0.09090909090909091
0.08955223880597014,0.08955223880597014,0.08955223880597014,0.08955223880597014,0.08955223880597014,0.08955223880597014,0.08955223880597014,0.08955223880597014,0.1044776119402985,0.08955223880597014,0.0,0.08955223880597014
0.08955223880597014,0.08955223880597014,0.08955223880597014,0.08955223880597014,0.08955223880597014,0.08955223880597014,0.1044776119402985,0.08955223880597014,0.08955223880597014,0.08955223880597014,0.08955223880597014,0.0
